caseid,startmonth,startday,startyear,endmonth,endday,endyear,ongoingasofmonth,ongoingasofday,ongoingasofyear,sender1,sender2,sender3,sender4,sender5,primarysender,targetstate,institution,institutionid,targetinstitution,otherinstitution,issue1,issue2,issue3,otherissue,threat,threatid1,threatid2,threatid3,sanctiontypethreat,othersanctiontypethreatened,bspecif,scommit,threatenedtargetinterest,dsanctions,carrots,anticipatedtargetcosts,anticipatedtargetcostsfigureifav,tcurrency,tyearofestimate,anticipatedsendercosts,scurrency,syearofestimate,imposition,sancimpositionstartmonth,sancimpositionstartday,sancimpositionstartyear,sanctionidentity,sanctiontype,othersanctiontype,implementationofdiplomaticsancti,carrotsduringsanction,carrotvalue,carrotcurrency,carrotyear,targetcosts,targeteconomiccostsfigure,targeteconomiccostscurrency,targeteconomiccostsyear,sendercosts,sendereconomiccostsfigure,sendereconomiccostscurrency,sendereconomiccostsyear,finaloutcome,settlementnaturesender,settlementnaturetarget
2000090101,9,1,2000,,,,2,13,2006,,,,,,,2,1,1830 4580,1,,14,,,EU is sender,1,8,,,4,,2,1,3,,,1,,,,1,,,1,3,1,2004,6,3,,,0,,,,1,4,bln. USD,2004,1,,,,,,
2000090601,9,6,2000,6,21,2006,,,,2,,,,,2,570,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,235000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,1 2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,7,1,10
2000091301,9,13,2000,,,,9,13,2000,100,,,,,100,101,0,,,,13,,,,1,6,,,4,,2,3,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,
2000091501,9,15,2000,,,,7,14,2001,370,,,,,370,2,0,,,,13,,,,1,5,,,1,,2,1,1,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,2,7,3
2000091502,9,15,2000,5,20,2003,,,,2,,,,,2,451,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,490000,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2000091801,9,18,2000,10,3,2000,,,,2,,,,,2,850,0,,,,8,,,,1,4,,,1,,2,2,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,1,9
2000092001,9,20,2000,4,15,2003,,,,2,,,,,2,481,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,382500,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2000092301,9,23,2000,9,16,2003,,,,732,,,,,732,740,0,,,,15,,,Asking Japan to stop distorting historical textbooks.,1,5,,,4,,2,1,,,,1,,,,1,,,1,2,28,2001,2,3,,2,0,,,,1,,,,1,,,,6,5,5
2000100901,10,9,2000,9,17,2002,,,,369,,,,,369,365,0,,,,13,,,,1,5,,,4,,2,3,3,,,1,,,,1,,,1,3,18,2002,5,3,,,0,,,,1,,,,1,,,,10,5,5
2000112601,11,26,2000,3,12,2009,,,,1000,2,,,,,232,1,1830 3750,0,,14,,,,1,8,,,8,,1,2,1,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,1,8,2
2000112701,11,27,2000,3,12,2009,,,,2,,,,,2,560,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,13970000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,1 2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,8,1,10
2000120701,12,7,2000,6,26,2003,,,,2,,,,,2,983,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,0,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2000122001,12,20,2000,,,,11,5,2002,2,200,,,,2,420,1,4400,0,,9,,,,1,4,8,,3 7,,2,1,1,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,
2000122002,12,20,2000,12,22,2001,,,,700,,,,,700,2,0,,,,7,,,,1,6,,,4,,,,3,,,1,,,,1,,,1,12,20,2000,5,3,,,0,,,,1,,,,1,,,,9,-9,-9
2000122003,12,20,2000,12,22,2001,,,,700,,,,,700,365,0,,,,7,,,,1,6,,,4,,,,3,,,1,,,,1,,,1,12,20,2000,5,3,,,0,,,,1,,,,1,,,,9,-9,-9
2000122801,12,28,2000,3,12,2009,,,,2,,,,,2,305,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,0,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,3,1,10
2001012001,1,20,2001,9,1,2005,,,,2,,,,,2,369,0,,,,14,,,,1,1,,,4 10,,2,3,3,,,1,,,,1,,,1,1,23,2002,5,3 9,,,0,,,,1,75000000,US Dollars,2002,1,,,,6,8,4
2001012201,1,22,2001,,,,1,4,2010,2,,,,,2,710,0,,,,9,,,,1,1,,,1,,2,2,3,,,1,,,,1,,,1,6,27,2001,1 5,2 4,,,0,,,,1,,,,1,,,,9,5,5
2001012202,1,22,2001,8,25,2005,,,,2,,,,,2,434,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,2000000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,1 2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,7,10,1
2001020101,2,1,2001,,,,9,18,2007,2,,,,,2,731,0,,,,9,,,,0,,,,,,,,,,,,,,,,,,1,2,1,2001,5,2 4,,,0,,,,1,,,,1,,,,9,5,5
2001020801,2,8,2001,,,,2,13,2008,2,,,,,2,345,0,,,,15,,,Cooperation with the International Criminal  Tribunal for the Former Yugoslavia,1,6,,,8,,1,3,1,,1,2,,,,1,,,1,3,31,2002,5,7,,,0,,,,2,,,,1,0,,,,,
2001021301,2,13,2001,,,,6,,2004,2,,,,,2,800,0,,,,13,,,,1,1,,,1,,2,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,4,,
2001021601,2,16,2001,5,9,2003,,,,2,920,,,,2,20,1,4580,1,,13,,,,1,6,8,,4,,2,3,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,2,10,1
2001022701,2,27,2001,4,27,2006,,,,2,,,,,2,20,1,4580,1,NAFTA panel,13,,,,1,1,2,,1 4,,2,3,3,,,2,,,,1,,,1,8,10,2001,1,3,,,0,,,,2,"at least 250,000,000",us dollars,2002,1,,,,10,7,6
2001040101,4,1,2001,7,3,2001,,,,2,,,,,2,710,0,,,,15,,,demand the detained plan and crew back,1,2,,,10,,2,3,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2,9,1
2001040301,4,3,2001,10,10,2001,,,,900,,,,,900,812,0,,,,4,,,,1,4,,,1 8,,2,1,1 3,,,2,,,,1,,,0,,,,,,,,,,,,,,,,,,,,2,10,2
2001042301,4,23,2001,12,27,2001,,,,710,,,,,710,740,0,,,,13,,,,1,1,,,1,,2,1,,,,1,,,,1,,,1,6,22,2001,1,3,,,0,,,,1,,,,1,,,,7,10,1
2001043001,4,30,2001,3,12,2009,,,,2,,,,,2,232,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,0,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,8,1,10
2001051401,5,14,2001,3,12,2009,,,,2,,,,,2,150,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,1010000,Dollars,2003,1,Dollars,2003,1,7,1,2003,1 2,7,,,0,,,,1,,,,1,0,Dollars,2003,8,4,6
2001051501,5,15,2001,7,,2001,,,,645,,,,,645,652,0,,,,7,,,,1,1,,,3,,2,3,1,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,2,10,3
2001051502,5,15,2001,7,,2001,,,,645,,,,,645,663,0,,,,7,,,,1,1,,,3,,2,3,1,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,2,10,3
2001051503,5,15,2001,7,,2001,,,,645,,,,,645,640,0,,,,7,,,,1,1,,,3,,2,3,1,,,1,,,,1,,,1,6,1,2001,5,2,,,0,,,,1,,,,1,,,,7,10,3
2001051701,5,17,2001,,,,5,17,2001,645,,,,,645,640,0,,,,7,,,,1,6,,,3,,2,3,1,,,2,,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,
2001051702,5,17,2001,,,,5,17,2001,645,,,,,645,663,0,,,,7,,,,1,6,,,3,,2,3,1,,,2,,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,
2001052001,5,20,2001,,,,9,15,2011,670,696,645,652,694,670,666,1,3450,0,,2,,,,0,,,,,,,,,,,,,,,,,,1,5,20,2001,6,1 8,,4,0,,,,1,,,,1,,,,9,5,5
2001061201,6,12,2001,9,27,2003,,,,390,2,200,385,380,,553,1,2880,1,African Development Bank,14,,,,0,,,,,,,,,,,,,,,,,,1,6,12,2001,5 6,7,,2,0,,,,2,,,,1,0,US Dollars,2001,7,8,2
2001061801,6,18,2001,9,29,2003,,,,2,,,,,2,58,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,1492500,Dollars,2003,1,Dollars,2003,1,7,1,2003,2,7,,,0,,,,1,,,,1,0,Dollars,2003,7,8,5
2001062101,6,21,2001,3,21,2009,,,,2,,,,,2,390,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,0,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,3,1,10
2001062201,6,22,2001,6,23,2006,,,,,,,,,,475,1,3750,0,,14,,,,1,8,,,1,,1,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2,8,2
2001062202,6,22,2001,2,2,2002,,,,,,,,,,310,1,3750,1,,14,,,,1,8,,,1,,1,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2,7,3
2001062203,6,22,2001,2,27,2004,,,,,,,,,,651,1,3750,0,,14,,,,1,8,,,1,,1,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2,7,3
2001062204,6,22,2001,,,,,,,,,,,,,850,1,3750,0,,14,,,,1,8,,,1,,1,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,6,3
2001062205,6,22,2001,7,2,2004,,,,,,,,,,90,1,3750,0,,14,,,,1,8,,,1,,1,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2,9,1
2001062206,6,22,2001,10,22,2004,,,,2,,,,,2,775,1,3750,0,,14,,,,1,8,,,1,,1,2,,,,,,,,,,,1,11,21,2003,5,,Ban of Baking Transactions,,0,,,,,,,,,,,,7,8,2
2001062601,6,26,2001,8,13,2001,,,,1000,,,,,,343,1,1830,0,,8,,,,1,8,,,8,,2,2,1,,,1,90000000,Euro,2001,1,Euro,2001,1,6,28,2001,6,7,,,0,,,,1,38500000,Euro,2001,1,0,Euro,2001,7,8,2
2001062801,6,28,2001,3,12,2009,,,,2,,,,,2,380,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,0,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,3,1,10
2001072701,7,27,2001,6,2,2004,,,,310,,,,,310,365,0,,,,13,,,,1,1,,,4,,2,2,3,,,1,,,,1,,,1,2,15,2002,5,3,,,0,,,,1,,,,1,,,,10,6,4
2001090701,9,7,2001,2,14,2003,,,,640,255,2,200,20,,369,1,3750,0,,14,,,,1,8,,,1,,1,2,,,,,,,,,,,1,12,20,2002,5,,restriction on transfers of funds,,0,,,,1,,,,1,,,,7,7,3
2001091101,9,11,2001,11,20,2007,,,,2,,,,,2,160,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,9,11,2001,5,3,,,0,,,,1,,,,1,,,,8,3,7
2001091901,9,19,2001,11,20,2007,,,,2,,,,,2,560,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,9,19,2001,5,3,,,0,,,,1,,,,1,,,,8,3,7
2001092401,9,24,2001,5,4,2009,,,,,,,,,,552,1,2880,1,,14,,,,0,,,,,,,,,,,,,,,,,,1,9,24,2001,6,7,Zimbabwe's voting and related rights in the IMF suspended,,0,,,,3,,,,1,,,,6,7,4
2001092701,9,27,2001,10,6,2003,,,,2,,,,,2,475,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,10210000,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2001100201,10,2,2001,3,12,2009,,,,2,,,,,2,223,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,0,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,3,1,9
2001100301,10,3,2001,1,19,2004,,,,2,,,,,2,482,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,235000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,7,10,1
2001101201,10,12,2001,3,12,2009,,,,2,,,,,2,225,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,0,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,3,1,10
2001111101,11,11,2001,3,12,2009,,,,2,,,,,2,135,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,1410000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,1 2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,8,1,9
2001112001,11,20,2001,,,,2,1,2005,1000,,,,,220,666,1,1830,0,,2,,,,1,8,,,4,,2,2,3,,,1,,,,1,,,1,4,10,2002,6,3 9,,,0,,,,1,,,,1,,,,9,4,6
2001112901,11,29,2001,3,12,2009,,,,2,,,,,2,338,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,3200000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,8,1,10
2001120301,12,3,2001,,,,7,11,2012,2,,,,,2,750,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,12,3,2001,5,3,,,0,,,,1,,,,1,,,,,,
2001120302,12,3,2001,,,,7,11,2012,2,,,,,2,850,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,12,3,2001,5,3,,,0,,,,1,,,,1,,,,,,
2001121301,12,13,2001,10,2,2002,,,,200,,,,,200,220,1,1830,1,,13,,,,1,8,,,,Imposition of fine,2,3,1,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,2,8,2
2001121501,12,15,2001,5,3,2003,,,,750,,,,,750,770,0,,,,10,2,,,1,4,,,1,,2,1,1,2,,2,,,,2,,,1,12,21,2001,5,8 9,ban of Pakistani planes from India's airspace,2,0,,,,2,,,,2,,,,10,7,5
2001123101,12,31,2001,4,2,2004,,,,2,,,,,2,349,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,9300000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,8,1,9
2002010101,1,1,2002,7,27,2006,,,,70,,,,,70,2,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,1,1,2002,5,3,,,0,,,,1,,,,1,,,,10,6,5
2002012201,1,22,2002,8,8,2002,,,,2,,,,,2,732,0,,,,13,,,,1,4,1,,4,,2,1,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,1,7,3
2002013001,1,30,2002,4,4,2004,,,,2,,,,,2,366,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,12600000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,8,2,8
2002020501,2,5,2002,3,12,2009,,,,2,,,,,2,130,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,1400000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,1 2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,8,2,8
2002020502,2,5,2002,3,12,2009,,,,2,,,,,2,94,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,500000,Dollars,2003,1,Dollars,2003,1,7,1,2003,1 2,7,,,0,,,,1,,,,1,0,Dollars,2003,8,4,6
2002021201,2,12,2002,5,10,2004,,,,2,,,,,2,54,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,335000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,7,9,1
2002030301,3,3,2002,12,4,2003,,,,365,710,359,703,,365,2,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,3,2002,5,2 3,,,0,,,,1,,,,1,,,,7,7,3
2002030501,3,5,2002,6,30,2003,,,,2,,,,,2,590,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,130000,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2002030601,3,6,2002,11,12,2003,,,,2,,,,,2,343,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,13350000,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2002030701,3,7,2002,2,7,2008,,,,2,,,,,2,325,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,7,2002,5,3,,,0,,,,1,,,,1,,,,8,3,7
2002030702,3,7,2002,3,12,2009,,,,2,,,,,2,352,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,0,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,1 2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,8,1,9
2002031501,3,15,2002,,,,3,15,2002,365,,,,,365,705,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,15,2002,5,3,,,0,,,,1,,,,1,,,,,,
2002031502,3,15,2002,9,17,2002,,,,365,,,,,365,369,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,3,15,2002,5,3,,,0,,,,1,,,,1,,,,10,5,5
2002032101,3,21,2002,11,6,2003,,,,2,,,,,2,95,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,735000,Dollars,2003,1,Dollars,2003,1,7,1,2003,2,7,,,0,,,,1,,,,1,0,Dollars,2003,7,9,4
2002040101,4,1,2002,3,12,2009,,,,2,,,,,2,205,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,0,U.S.Dollars,2004,1,U.S.Dollars,2004,1,12,7,2004,1 2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2004,8,1,9
2002040102,4,1,2002,5,8,2002,,,,645,,,,,645,2,0,,,,7,,,,1,6,,,3,,2,,1,,,1,,,,2,,,1,4,8,2002,5,2,,,0,,,,1,2250000000,US Dollars,2002,2,1000000000,US Dollars,2002,8,9,1
2002040801,4,8,2002,5,8,2002,,,,645,,,,,645,666,0,,,,2,,,,0,,,,,,,,,,,,,,,,,,1,4,8,2002,5,2,,,0,,,,1,,,,1,,,,8,2,8
2002041101,4,11,2002,7,7,2003,,,,2,,,,,2,346,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,990000,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2002041102,4,11,2002,4,2,2004,,,,2,,,,,2,317,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,14300000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,8,1,9
2002041103,4,11,2002,7,22,2003,,,,2,,,,,2,490,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,0,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2002041104,4,11,2002,6,29,2005,,,,2,,,,,2,811,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,0,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,1 2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,7,10,1
2002041105,4,11,2002,6,27,2003,,,,2,,,,,2,712,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,1672500,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2002041106,4,11,2002,4,2,2004,,,,2,,,,,2,360,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,34000000,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2002041107,4,11,2002,4,2,2004,,,,2,,,,,2,355,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,27860000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,8,1,9
2002041801,4,18,2002,,,,7,28,2009,2,,,,,2,652,0,,,,10,9,2,Helping Hussein's regime,1,5,4,3,3 7,,1,1,1 2,,,1,,,,1,,,1,3,11,2004,4,2 6,Banning Syrian aircrafts from flying to the US,,0,,,,1,300000000,US Dollars,2004,1,300000000,US Dollars,2004,,,
2002050101,5,1,2002,8,18,2006,,,,100,,,,,100,155,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,5,1,2002,1,3,,,0,,,,1,120000000,US Dollars,2004,1,,,,10,6,5
2002051701,5,17,2002,5,1,2004,,,,316,,,,,316,310,0,,,,13,,,,1,1,,,4,,2,2,3,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,1,2,8
2002052001,5,20,2002,6,21,2002,,,,200,230,,,,200,344,0,,,,15,,,strengthen immigration control to curb illegal immigration,1,5,,,8 9,,1,3,1 2,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,1,10
2002052002,5,20,2002,6,21,2002,,,,200,230,,,,200,345,0,,,,15,,,strengthen immigration control to curb illegal immigration,1,5,,,8 9,,1,3,1 2,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,1,10
2002052003,5,20,2002,6,21,2002,,,,200,230,,,,200,349,0,,,,15,,,strengthen immigration control to curb illegal immigration,1,5,,,8 9,,1,3,1 2,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,1,10
2002052004,5,20,2002,6,21,2002,,,,200,230,,,,200,346,0,,,,15,,,strengthen immigration control to curb illegal immigration,1,5,,,8 9,,1,3,1 2,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,1,10
2002052005,5,20,2002,6,21,2002,,,,200,230,,,,200,343,0,,,,15,,,strengthen immigration control to curb illegal immigration,1,5,,,8 9,,1,3,1 2,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,1,10
2002052006,5,20,2002,6,21,2002,,,,200,230,,,,200,640,0,,,,15,,,strengthen immigration control to curb illegal immigration,1,5,,,8 9,,1,3,1 2,,,1,,,,1,,,0,,,,,,,,,,,,,,,,,,,,3,1,10
2002061401,6,14,2002,10,23,2003,,,,2,,,,,2,500,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,20000,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2002061701,6,17,2002,1,22,2003,,,,1000,,,,,,225,1,1830,0,G7,14,,,,1,8,,,10,curbs on investment and unspecific financial sanctions,2,3,3,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,1,4,6
2002062501,6,25,2002,3,12,2009,,,,2,,,,,2,565,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,200000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,1 2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,8,1,10
2002062801,6,28,2002,4,2,2004,,,,2,,,,,2,367,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,8820000,U.S.Dollars,2003,1,U.S.Dollars,2003,1,7,1,2003,2,7,,,0,,,,1,,,,1,0,U.S.Dollars,2003,8,3,7
2002062802,6,28,2002,6,27,2003,,,,2,,,,,2,420,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,60000,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2002062803,6,28,2002,3,12,2009,,,,2,,,,,2,165,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,1 5,,,1,1500000,Dollars,2003,1,Dollars,2003,1,7,1,2003,1 2,7,,,0,,,,1,,,,1,0,Dollars,2003,8,4,6
2002070101,7,1,2002,6,30,2003,,,,2,,,,,2,91,0,,,,15,,,Sign a bilateral non-surrender agreement with the U.S.,1,2,3,,8,,2,3,5,,,1,770000,U.S.Dollars,2003,1,U.S.Dollars,2003,0,,,,,,,,,,,,,,,,,,,,2,10,1
2002070401,7,4,2002,2,12,2004,,,,365,,,,,365,369,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,7,4,2002,5,3,,,0,,,,1,,,,1,,,,10,5,5
2002070402,7,4,2002,,,,7,4,2002,365,,,,,365,705,0,,,,13,,,,0,,,,,,,,,,,,,,,,,,1,7,4,2002,5,3,,,0,,,,1,,,,1,,,,,,
2002070801,7,8,2002,2,12,2004,,,,369,,,,,369,365,0,,,,13,,,,1,6,,,4,,2,3,3,,,1,,,,1,,,1,7,30,2002,4,3,,,0,,,,1,,,,1,,,,10,5,5
2002071301,7,13,2002,7,22,2002,,,,230,,,,,230,600,1,1830,0,,5,,,,1,8,6,,1,,2,1,,,,2,,,,1,,,0,,,,,,,,,,,,,,,,,,,,2,7,2
2002071701,7,17,2002,9,17,2002,,,,369,,,,,369,365,0,,,,13,,,,1,1,,,4,,2,3,3,,,1,,,,1,,,1,7,30,2002,4,3,,,0,,,,1,,,,1,,,,10,5,5
2002072601,7,26,2002,11,15,2002,,,,1000,,,,,,235,1,1830,1,,14,,,,1,8,,,,fines,2,3,1,,,1,670000000,Euros,2002,1,,,0,,,,,,,,,,,,,,,,,,,,2,10,1
