ID,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incomp,Terr,YEAR,Int,CumInt,Type,Startdate,StartPrec,StartDate2,Startprec2,EpEnd,EpEndDate,EpEndPrec,GWNOA,GWNOA2nd,GWNOB,GWNOB2nd,GWNOLoc,Region,Version
67,Myanmar (Burma),Myanmar (Burma),,MTA,1097,,1,Shan,1987,1,1,3,1959-11-22,1,1976-12-31,6,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,MTA,1097,,1,Shan,1988,1,1,3,1959-11-22,1,1976-12-31,6,1,1988-12-31,5,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,MTA,1097,,1,Shan,1993,1,1,3,1959-11-22,1,1993-05-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,MTA,1097,,1,Shan,1994,2,1,3,1959-11-22,1,1993-05-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,MTA,1097,,1,Shan,1995,1,1,3,1959-11-22,1,1993-05-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,1996,1,1,3,1959-11-22,1,1993-05-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,1997,1,1,3,1959-11-22,1,1993-05-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,1998,1,1,3,1959-11-22,1,1993-05-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,1999,1,1,3,1959-11-22,1,1993-05-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,2000,1,1,3,1959-11-22,1,1993-05-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,2001,1,1,3,1959-11-22,1,1993-05-22,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,2002,1,1,3,1959-11-22,1,1993-05-22,1,1,2002-12-31,5,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,2005,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,2006,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,2007,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,2008,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,2009,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,RCSS,1098,,1,Shan,2010,1,1,3,1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,4-2013
67,Myanmar (Burma),Myanmar (Burma),,"RCSS, SSPP","1098, 2007",,1,Shan,2011,1,1,3,1959-11-22,1,2005-12-27,1,1,2011-09-11,1,775,,,,775,3,4-2013
68,DR Congo (Zaire),DR Congo (Zaire) ,,State of Katanga,1251,,1,Katanga,1960,1,0,3,1960-07-31,4,1960-07-31,4,0,,,490,,,,490,4,4-2013
68,DR Congo (Zaire),DR Congo (Zaire) ,,State of Katanga,1251,,1,Katanga,1961,1,0,3,1960-07-31,4,1960-07-31,4,0,,,490,,,,490,4,4-2013
68,DR Congo (Zaire),DR Congo (Zaire) ,,State of Katanga,1251,,1,Katanga,1962,1,0,3,1960-07-31,4,1960-07-31,4,1,1962-12-28,1,490,,,,490,4,4-2013
69,DR Congo (Zaire),DR Congo (Zaire) ,,Independent Mining State of South Kasai,1252,,1,South Kasai,1960,1,0,3,1960-08-31,4,1960-08-31,4,0,,,490,,,,490,4,4-2013
69,DR Congo (Zaire),DR Congo (Zaire) ,,Independent Mining State of South Kasai,1252,,1,South Kasai,1961,1,0,3,1960-08-31,4,1960-08-31,4,0,,,490,,,,490,4,4-2013
69,DR Congo (Zaire),DR Congo (Zaire) ,,Independent Mining State of South Kasai,1252,,1,South Kasai,1962,1,0,3,1960-08-31,4,1960-08-31,4,1,1962-12-31,5,490,,,,490,4,4-2013
70,Ethiopia,Ethiopia,,Military faction (forces of Mengistu Neway),1253,,2,,1960,1,0,3,1960-12-17,2,1960-12-17,2,1,1960-12-17,1,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,"EPRP, TPLF","1254, 1255",,2,,1976,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,"EDU, EPRP","1256, 1254",,2,,1977,1,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,"EDU, TPLF","1256, 1255",,2,,1978,1,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,TPLF,1255,,2,,1979,1,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,TPLF,1255,,2,,1980,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,TPLF,1255,,2,,1981,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,TPLF,1255,,2,,1982,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,"EPDM, TPLF","1257, 1255",,2,,1983,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,"EPDM, EPRP, TPLF","1257, 1254, 1255",,2,,1984,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,"EPDM, EPRP, TPLF","1257, 1254, 1255",,2,,1985,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,"EPRP, TPLF","1254, 1255",,2,,1986,1,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,"EPRP, TPLF","1254, 1255",,2,,1987,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,TPLF,1255,,2,,1988,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,"EPRDF, Military faction (forces of Amsha Desta and Merid Negusie)","1259, 1258",,2,,1989,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,EPRDF,1259,,2,,1990,2,1,3,1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,4-2013
70,Ethiopia,Ethiopia,,EPRDF,1259,,2,,1991,2,1,3,1960-12-17,2,1976-06-02,2,1,1991-05-28,1,530,,,,530,4,4-2013
71,"Ethiopia, Somalia",Ethiopia,,Somalia,520,,1,Ogaden,1964,1,0,2,1964-02-10,2,1964-02-13,2,1,1964-03-30,1,530,,520,,"530, 520",4,4-2013
71,"Ethiopia, Somalia",Ethiopia,"Cuba, South Yemen",Somalia,520,,1,Ogaden,1977,2,0,2,1964-02-10,2,1977-07-13,1,0,,,530,"40, 680",520,,"530, 520",4,4-2013
71,"Ethiopia, Somalia",Ethiopia,"Cuba, South Yemen",Somalia,520,,1,Ogaden,1978,2,0,2,1964-02-10,2,1977-07-13,1,1,1978-03-23,1,530,"40, 680",520,,"530, 520",4,4-2013
71,"Ethiopia, Somalia",Ethiopia,Cuba  ,Somalia,520,,1,Ogaden,1980,1,1,2,1964-02-10,2,1980-05-31,3,1,1980-12-03,1,530,40,520,,"530, 520",4,4-2013
72,Nepal,Nepal,,Nepali Congress,1099,,2,,1960,1,0,3,1960-02-29,4,1960-02-29,4,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,Nepali Congress,1099,,2,,1961,1,0,3,1960-02-29,4,1960-02-29,4,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,Nepali Congress,1099,,2,,1962,1,0,3,1960-02-29,4,1960-02-29,4,1,1962-12-31,5,790,,,,790,3,4-2013
72,Nepal,Nepal,,CPN-M,1100,,2,,1996,1,0,3,1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,CPN-M,1100,,2,,1997,1,0,3,1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,CPN-M,1100,,2,,1998,1,0,3,1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,CPN-M,1100,,2,,1999,1,0,3,1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,CPN-M,1100,,2,,2000,1,0,3,1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,CPN-M,1100,,2,,2001,1,1,3,1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,CPN-M,1100,,2,,2002,2,1,3,1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,CPN-M,1100,,2,,2003,2,1,3,1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,CPN-M,1100,,2,,2004,2,1,3,1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,CPN-M,1100,,2,,2005,2,1,3,1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,4-2013
72,Nepal,Nepal,,CPN-M,1100,,2,,2006,1,1,3,1960-02-29,4,1996-08-23,1,1,2006-11-21,1,790,,,,790,3,4-2013
73,France,France,,OAS,1101,,2,,1961,2,1,3,1961-04-22,1,1961-04-22,1,0,,,220,,,,220,1,4-2013
73,France,France,,OAS,1101,,2,,1962,2,1,3,1961-04-22,1,1961-04-22,1,1,1962-06-30,5,220,,,,220,1,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1961,2,1,3,1961-12-31,3,1961-12-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1962,2,1,3,1961-12-31,3,1961-12-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1963,2,1,3,1961-12-31,3,1961-12-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1964,1,1,3,1961-12-31,3,1961-12-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1965,2,1,3,1961-12-31,3,1961-12-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1966,2,1,3,1961-12-31,3,1961-12-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1967,1,1,3,1961-12-31,3,1961-12-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1968,1,1,3,1961-12-31,3,1961-12-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1969,2,1,3,1961-12-31,3,1961-12-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1970,1,1,3,1961-12-31,3,1961-12-31,3,1,1970-03-11,1,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1973,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1974,2,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1975,2,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,PUK,1103,,1,Kurdistan,1976,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP-QM, PUK","1104, 1103",,1,Kurdistan,1977,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP-QM, PUK","1104, 1103",,1,Kurdistan,1978,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1979,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP, PUK","1102, 1103",,1,Kurdistan,1980,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP, PUK","1102, 1103",,1,Kurdistan,1981,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP, PUK","1102, 1103",,1,Kurdistan,1982,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP, PUK","1102, 1103",,1,Kurdistan,1983,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,KDP,1102,,1,Kurdistan,1984,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,PUK,1103,,1,Kurdistan,1985,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP, PUK","1102, 1103",,1,Kurdistan,1986,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP, PUK","1102, 1103",,1,Kurdistan,1987,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP, PUK","1102, 1103",,1,Kurdistan,1988,2,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP, PUK","1102, 1103",,1,Kurdistan,1989,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP, PUK","1102, 1103",,1,Kurdistan,1990,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,"KDP, PUK","1102, 1103",,1,Kurdistan,1991,1,1,3,1961-12-31,3,1973-07-31,3,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,PUK,1103,,1,Kurdistan,1992,1,1,3,1961-12-31,3,1973-07-31,3,1,1992-12-31,5,645,,,,645,2,4-2013
74,Iraq,Iraq,,PUK,1103,,1,Kurdistan,1995,1,1,3,1961-12-31,3,1995-03-14,1,0,,,645,,,,645,2,4-2013
74,Iraq,Iraq,,PUK,1103,,1,Kurdistan,1996,1,1,3,1961-12-31,3,1995-03-14,1,1,1996-11-30,2,645,,,,645,2,4-2013
75,"France, Tunisia",France,,Tunisia,616,,1,Bizerte,1961,2,1,2,1961-07-20,1,1961-07-20,1,1,1961-07-22,1,220,,616,,"220, 616",4,4-2013
76,Brunei,United Kingdom,,North Kalimantan Liberation Army,1105,,1,North Borneo,1962,1,0,1,1962-12-08,1,1962-12-08,1,1,1962-12-31,2,200,,,,835,3,4-2013
77,"China, India",China,,India,750,,1,"Aksai Chin, Arunachal Pradesh",1962,2,1,2,1959-08-31,3,1962-12-31,5,1,1962-11-20,1,710,,750,,"710, 750",3,4-2013
77,"China, India",China,,India,750,,1,"Aksai Chin, Arunachal Pradesh",1967,1,1,2,1959-08-31,3,1967-01-31,3,1,1967-12-31,5,710,,750,,"710, 750",3,4-2013
78,Ethiopia,Ethiopia,,ELF  ,1260,,1,Eritrea,1964,1,0,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,ELF  ,1260,,1,Eritrea,1965,1,0,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,ELF  ,1260,,1,Eritrea,1966,1,0,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,ELF  ,1260,,1,Eritrea,1967,1,0,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,ELF  ,1260,,1,Eritrea,1968,1,0,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,ELF  ,1260,,1,Eritrea,1969,1,0,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,ELF  ,1260,,1,Eritrea,1970,1,0,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,ELF  ,1260,,1,Eritrea,1971,1,0,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,ELF ,1260,,1,Eritrea,1972,1,0,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,"ELF, EPLF","1260, 1261",,1,Eritrea,1973,1,0,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,ELF ,1260,,1,Eritrea,1974,1,0,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,"ELF, EPLF","1260, 1261",,1,Eritrea,1975,2,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,"ELF, EPLF","1260, 1261",,1,Eritrea,1976,2,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,South Yemen,"ELF, EPLF","1260, 1261",,1,Eritrea,1977,2,1,4,1961-09-30,1,1964-03-15,1,0,,,530,680,,,530,4,4-2013
78,Ethiopia,Ethiopia,South Yemen,"ELF, EPLF","1260, 1261",,1,Eritrea,1978,2,1,4,1961-09-30,1,1964-03-15,1,0,,,530,680,,,530,4,4-2013
78,Ethiopia,Ethiopia,,"ELF, EPLF","1260, 1261",,1,Eritrea,1979,2,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,"ELF, EPLF","1260, 1261",,1,Eritrea,1980,1,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,EPLF,1261,,1,Eritrea,1981,1,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,EPLF,1261,,1,Eritrea,1982,2,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,EPLF,1261,,1,Eritrea,1983,2,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,EPLF,1261,,1,Eritrea,1984,2,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,EPLF,1261,,1,Eritrea,1985,2,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,EPLF,1261,,1,Eritrea,1986,1,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,EPLF,1261,,1,Eritrea,1987,2,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,EPLF,1261,,1,Eritrea,1988,2,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,EPLF,1261,,1,Eritrea,1989,2,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,EPLF,1261,,1,Eritrea,1990,2,1,3,1961-09-30,1,1964-03-15,1,0,,,530,,,,530,4,4-2013
78,Ethiopia,Ethiopia,,EPLF,1261,,1,Eritrea,1991,2,1,3,1961-09-30,1,1964-03-15,1,1,1991-05-28,1,530,,,,530,4,4-2013
79,"Indonesia, Netherlands",Indonesia,,Netherlands,210,,1,West New Guinea,1962,1,0,2,1962-01-15,1,1962-01-15,1,1,1962-09-21,1,850,,210,,"850, 210",3,4-2013
80,Venezuela,Venezuela,,Military faction (navy),1601,,2,,1962,1,0,3,1962-06-03,2,1962-06-03,2,1,1962-12-31,5,101,,,,101,5,4-2013
80,Venezuela,Venezuela,,Bandera Roja,1602,,2,,1982,1,0,3,1962-06-03,2,1982-04-30,3,1,1982-10-04,1,101,,,,101,5,4-2013
80,Venezuela,Venezuela,,Military faction (forces of Hugo Chávez) ,1603,,2,,1992,1,0,3,1962-06-03,2,1992-02-04,1,1,1992-11-29,1,101,,,,101,5,4-2013
81,"Algeria, Morocco",Algeria,,Morocco,600,,1,Common Border,1963,1,0,2,1963-10-08,1,1963-10-08,1,1,1963-11-04,1,615,,600,,"615, 600",4,4-2013
82,Guinea-Bissau,Portugal,,PAIGC,1263,,1,Guinea-Bissau,1963,1,0,1,1963-02-28,3,1963-02-28,3,0,,,235,,,,404,4,4-2013
82,Guinea-Bissau,Portugal,,PAIGC,1263,,1,Guinea-Bissau,1964,1,0,1,1963-02-28,3,1963-02-28,3,0,,,235,,,,404,4,4-2013
82,Guinea-Bissau,Portugal,,PAIGC,1263,,1,Guinea-Bissau,1965,1,1,1,1963-02-28,3,1963-02-28,3,0,,,235,,,,404,4,4-2013
82,Guinea-Bissau,Portugal,,PAIGC,1263,,1,Guinea-Bissau,1966,1,1,1,1963-02-28,3,1963-02-28,3,0,,,235,,,,404,4,4-2013
82,Guinea-Bissau,Portugal,,PAIGC,1263,,1,Guinea-Bissau,1967,1,1,1,1963-02-28,3,1963-02-28,3,0,,,235,,,,404,4,4-2013
82,Guinea-Bissau,Portugal,,PAIGC,1263,,1,Guinea-Bissau,1968,1,1,1,1963-02-28,3,1963-02-28,3,0,,,235,,,,404,4,4-2013
82,Guinea-Bissau,Portugal,,PAIGC,1263,,1,Guinea-Bissau,1969,1,1,1,1963-02-28,3,1963-02-28,3,0,,,235,,,,404,4,4-2013
82,Guinea-Bissau,Portugal,,PAIGC,1263,,1,Guinea-Bissau,1970,1,1,1,1963-02-28,3,1963-02-28,3,0,,,235,,,,404,4,4-2013
82,Guinea-Bissau,Portugal,,PAIGC,1263,,1,Guinea-Bissau,1971,1,1,1,1963-02-28,3,1963-02-28,3,0,,,235,,,,404,4,4-2013
82,Guinea-Bissau,Portugal,,PAIGC,1263,,1,Guinea-Bissau,1972,1,1,1,1963-02-28,3,1963-02-28,3,0,,,235,,,,404,4,4-2013
82,Guinea-Bissau,Portugal,,PAIGC,1263,,1,Guinea-Bissau,1973,1,1,1,1963-02-28,3,1963-02-28,3,1,1973-12-31,1,235,,,,404,4,4-2013
83,Malaysia,Malaysia,,CCO,1106,,1,North Borneo,1963,1,0,3,1963-12-31,7,1963-12-31,7,0,,,820,,,,820,3,4-2013
83,Malaysia,Malaysia,,CCO,1106,,1,North Borneo,1964,1,0,3,1963-12-31,7,1963-12-31,7,0,,,820,,,,820,3,4-2013
83,Malaysia,Malaysia,United Kingsdom,CCO,1106,,1,North Borneo,1965,1,0,4,1963-12-31,7,1963-12-31,7,0,,,820,200,,,820,3,4-2013
83,Malaysia,Malaysia,United Kingsdom,CCO,1106,,1,North Borneo,1966,1,0,4,1963-12-31,7,1963-12-31,7,1,1966-12-31,5,820,200,,,820,3,4-2013
84,"Indonesia, Malaysia",Indonesia,,Malaysia,820,United Kingdom,1,North Borneo,1963,1,0,2,1962-12-08,1,1963-12-31,5,0,,,850,,820,200,"850, 820",3,4-2013
84,"Indonesia, Malaysia",Indonesia,,Malaysia,820,United Kingdom,1,North Borneo,1964,1,0,2,1962-12-08,1,1963-12-31,5,0,,,850,,820,200,"850, 820",3,4-2013
84,"Indonesia, Malaysia",Indonesia,,Malaysia,820,United Kingdom,1,North Borneo,1965,1,0,2,1962-12-08,1,1963-12-31,5,0,,,850,,820,200,"850, 820",3,4-2013
84,"Indonesia, Malaysia",Indonesia,,Malaysia,820,United Kingdom,1,North Borneo,1966,1,0,2,1962-12-08,1,1963-12-31,5,1,1966-08-11,1,850,,820,200,"850, 820",3,4-2013
85,Sudan,Sudan,,Anya Nya,1264,,1,Southern Sudan,1963,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4-2013
85,Sudan,Sudan,,Anya Nya,1264,,1,Southern Sudan,1964,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4-2013
85,Sudan,Sudan,,Anya Nya,1264,,1,Southern Sudan,1965,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4-2013
85,Sudan,Sudan,,Anya Nya,1264,,1,Southern Sudan,1966,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4-2013
85,Sudan,Sudan,,Anya Nya,1264,,1,Southern Sudan,1967,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4-2013
85,Sudan,Sudan,,Anya Nya,1264,,1,Southern Sudan,1968,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4-2013
85,Sudan,Sudan,,Anya Nya,1264,,1,Southern Sudan,1969,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4-2013
85,Sudan,Sudan,,Anya Nya,1264,,1,Southern Sudan,1970,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4-2013
85,Sudan,Sudan,,Anya Nya,1264,,1,Southern Sudan,1971,2,1,3,1963-12-31,5,1963-12-31,5,0,,,625,,,,625,4,4-2013
85,Sudan,Sudan,,Anya Nya,1264,,1,Southern Sudan,1972,2,1,3,1963-12-31,5,1963-12-31,5,1,1972-01-31,1,625,,,,625,4,4-2013
86,DR Congo (Zaire),DR Congo (Zaire) ,,CNL,1265,,2,,1964,2,1,3,1964-01-18,1,1964-01-18,1,0,,,490,,,,490,4,4-2013
86,DR Congo (Zaire),DR Congo (Zaire) ,,CNL,1265,,2,,1965,2,1,3,1964-01-18,1,1964-01-18,1,1,1965-12-31,5,490,,,,490,4,4-2013
86,DR Congo (Zaire),DR Congo (Zaire) ,,Opposition militias,1266,,2,,1967,1,1,3,1964-01-18,1,1967-07-05,1,1,1967-11-05,1,490,,,,490,4,4-2013
86,DR Congo (Zaire),DR Congo (Zaire) ,"Morocco, Uganda",FLNC,1267,,2,,1977,1,1,4,1964-01-18,1,1977-04-30,3,0,,,490,"600, 500",,,490,4,4-2013
86,DR Congo (Zaire),DR Congo (Zaire) ,,FLNC,1267,,2,,1978,1,1,3,1964-01-18,1,1977-04-30,3,1,1978-06-15,1,490,,,,490,4,4-2013
86,DR Congo (Zaire),DR Congo (Zaire) ,,AFDL,1268,Rwanda,2,,1996,2,1,4,1964-01-18,1,1996-10-19,1,0,,,490,,,517,490,4,4-2013
